printer,ad,server,comment,driver,server,room,faculty
hous-v1104,"CN=PRINTSRV1-hous-v1104;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,"Xerox ColorQube 8570DN;","Xerox Global Print Driver PS","Village 1",
hous-v1114,"CN=PRINTSRV1-hous-v1114;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,"Xerox WorkCentre 7545;","Xerox Global Print Driver PCL6","Village 1",
watin-nh1101-xerox,"CN=PRINTSRV1-watin-nh1101-xerox;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,"Xerox WorkCentre 5335;","Xerox GPD PS V2.2","Waterloo International:",
P1505n,"CN=SHOULDER14-HP LaserJet P1505n;CN=shoulder14;OU=Research;OU=Kinesiology;OU=AHS;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",SHOULDER14,-,"HP LaserJet P1505n","unknown unknown",
ist-mc1044,"CN=PRINTSRV1-ist-mc1044;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,-,"HP Universal Printing PS","unknown unknown",
ist-mc1049a,"CN=PRINTSRV1-ist-mc1049a;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,"HP LaserJet 4350n;","HP Universal Printing PS","unknown unknown",
ist-mc1052-hplj4050,"CN=PRINTSRV1-ist-mc1052-hplj4050;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,"HP LaserJet 4050","HP Universal Printing PCL 5","unknown unknown",
ist-mc1060,"CN=PRINTSRV1-ist-mc1060;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,"First Floor Coffee Room  Hp4300dtn; IP ist-MC1060","HP Universal Printing PS","unknown unknown",
or-nh1029,"CN=PRINTSRV1-or-nh1029;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,"HP LaserJet 2420; old database using or-JETprint queue name","HP LaserJet 2420 PCL 6","unknown unknown",
sec-nh3003,"CN=PRINTSRV1-sec-nh3003;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,"Xerox D95;","Xerox GPD PS V3.0","unknown unknown",
sradm-nh3005,"CN=PRINTSRV1-sradm-nh3005;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,"Xerox Phaser 6180N","Xerox Global Print Driver PS","unknown unknown",
